id,Country,City,AccentCity,Region,Population,Latitude,Longitude
2967061,us,wilbraham,Wilbraham,MA,20883.0,42.123611100000005,-72.4319444
2967073,us,wilmington,Wilmington,MA,21704.0,42.5463889,-71.1741667
2967075,us,winchendon,Winchendon,MA,12954.0,42.686111100000005,-72.0444444
2967078,us,winchester,Winchester,MA,21366.0,42.4522222,-71.1375
2967091,us,winthrop,Winthrop,MA,17618.0,42.375,-70.9833333
2967094,us,woburn,Woburn,MA,37746.0,42.4791667,-71.1527778
2967106,us,worcester,Worcester,MA,177216.0,42.2625,-71.80277779999999
2967112,us,wrentham,Wrentham,MA,11251.0,42.0666667,-71.32861109999999
2967118,us,yarmouth,Yarmouth,MA,25243.0,41.705555600000004,-70.22916670000001
2967131,us,adrian,Adrian,MI,22704.0,41.8975,-84.0372222
2967149,us,albion,Albion,MI,9154.0,42.243055600000005,-84.7530556
2967162,us,allen park,Allen Park,MI,28157.0,42.2575,-83.2111111
2967167,us,alma,Alma,MI,9373.0,43.3788889,-84.6597222
2967172,us,alpena,Alpena,MI,10718.0,45.0616667,-83.4327778
2967196,us,ann arbor,Ann Arbor,MI,113810.0,42.2708333,-83.7263889
2967237,us,auburn hills,Auburn Hills,MI,20816.0,42.6875,-83.2341667
2967295,us,battle creek,Battle Creek,MI,54088.0,42.3211111,-85.1797222
2967298,us,bay city,Bay City,MI,34568.0,43.59444439999999,-83.88888890000001
2967322,us,beecher,Beecher,MI,11971.0,43.09,-83.6944444
2967345,us,benton harbor,Benton Harbor,MI,10893.0,42.1166667,-86.4541667
2967349,us,berkley,Berkley,MI,14997.0,42.5030556,-83.1836111
2967367,us,beverly hills,Beverly Hills,MI,10032.0,42.523888899999996,-83.2233333
2967373,us,big rapids,Big Rapids,MI,10731.0,43.6980556,-85.48361109999999
2967387,us,birmingham,Birmingham,MI,18977.0,42.5466667,-83.2113889
2967492,us,burton,Burton,MI,31587.0,42.999444399999994,-83.6163889
2967500,us,cadillac,Cadillac,MI,10258.0,44.2519444,-85.4011111
2967527,us,canton,Canton,MI,86825.0,42.3086111,-83.48222220000001
2967631,us,clawson,Clawson,MI,12222.0,42.533333299999995,-83.1463889
2967651,us,coldwater,Coldwater,MI,10864.0,41.9402778,-85.0005556
2967725,us,cutlerville,Cutlerville,MI,17231.0,42.8408333,-85.6636111
2967745,us,dearborn,Dearborn,MI,95170.0,42.3222222,-83.1763889
2967746,us,dearborn heights,Dearborn Heights,MI,56359.0,42.33694439999999,-83.2733333
2967770,us,detroit,Detroit,MI,884941.0,42.33138889999999,-83.0458333
2967842,us,east grand rapids,East Grand Rapids,MI,10380.0,42.9411111,-85.61
2967847,us,east lansing,East Lansing,MI,48371.0,42.7369444,-84.48388890000001
2967857,us,eastpointe,Eastpointe,MI,32682.0,42.4683333,-82.9555556
2967867,us,ecorse,Ecorse,MI,10773.0,42.2444444,-83.14583329999999
2967916,us,escanaba,Escanaba,MI,12622.0,45.7452778,-87.0644444
2967947,us,farmington,Farmington,MI,9989.0,42.4644444,-83.37638890000001
2967949,us,farmington hills,Farmington Hills,MI,79955.0,42.4852778,-83.3772222
2967961,us,fenton,Fenton,MI,12236.0,42.7977778,-83.705
2967964,us,ferndale,Ferndale,MI,21361.0,42.460555600000006,-83.13472220000001
2967989,us,flint,Flint,MI,117258.0,43.0125,-83.6875
2968004,us,forest hills,Forest Hills,MI,23099.0,42.959444399999995,-85.4897222
2968034,us,fraser,Fraser,MI,14878.0,42.5391667,-82.9494444
2968064,us,garden city,Garden City,MI,29023.0,42.3255556,-83.33111109999999
2968138,us,grand haven,Grand Haven,MI,10644.0,43.063055600000006,-86.2283333
2968142,us,grand rapids,Grand Rapids,MI,193852.0,42.963333299999995,-85.6680556
2968148,us,grandville,Grandville,MI,16741.0,42.9097222,-85.7630556
2968178,us,grosse ile,Grosse Ile,MI,11361.0,42.1291667,-83.1444444
2968180,us,grosse pointe farms,Grosse Pointe Farms,MI,9360.0,42.4091667,-82.8919444
2968181,us,grosse pointe park,Grosse Pointe Park,MI,11937.0,42.3758333,-82.9375
2968183,us,grosse pointe woods,Grosse Pointe Woods,MI,16364.0,42.443611100000005,-82.9069444
2968202,us,hamtramck,Hamtramck,MI,21994.0,42.3927778,-83.0497222
2968221,us,harper woods,Harper Woods,MI,13665.0,42.4330556,-82.9241667
2968235,us,haslett,Haslett,MI,11713.0,42.7469444,-84.4011111
2968246,us,hazel park,Hazel Park,MI,18261.0,42.4625,-83.10416670000001
2968275,us,highland park,Highland Park,MI,15568.0,42.40555560000001,-83.0969444
2968289,us,holland,Holland,MI,34544.0,42.7875,-86.10888890000001
2968293,us,holt,Holt,MI,11023.0,42.640555600000006,-84.51527779999999
2968318,us,howell,Howell,MI,9860.0,42.6072222,-83.92944440000001
2968359,us,inkster,Inkster,MI,28844.0,42.2941667,-83.31
2968362,us,ionia,Ionia,MI,13647.0,42.9872222,-85.0711111
2968378,us,jackson,Jackson,MI,34416.0,42.2458333,-84.40138890000001
2968384,us,jenison,Jenison,MI,16758.0,42.9072222,-85.7919444
2968405,us,kalamazoo,Kalamazoo,MI,74138.0,42.2916667,-85.58722220000001
2968427,us,kentwood,Kentwood,MI,47059.0,42.8694444,-85.6447222
2968512,us,lansing,Lansing,MI,117691.0,42.7325,-84.5555556
2968513,us,lapeer,Lapeer,MI,9372.0,43.0513889,-83.3188889
2968568,us,lincoln park,Lincoln Park,MI,38297.0,42.250555600000006,-83.1786111
2968583,us,livonia,Livonia,MI,98218.0,42.368333299999996,-83.3527778
2968623,us,madison heights,Madison Heights,MI,30004.0,42.485833299999996,-83.1052778
2968659,us,marquette,Marquette,MI,20831.0,46.54361110000001,-87.39527779999999
2968667,us,marysville,Marysville,MI,9881.0,42.9125,-82.4869444
2968714,us,melvindale,Melvindale,MI,10492.0,42.2825,-83.17527779999999
2968744,us,midland,Midland,MI,42400.0,43.61555560000001,-84.24722220000001
2968777,us,monroe,Monroe,MI,21076.0,41.916388899999994,-83.3977778
2968800,us,mount clemens,Mount Clemens,MI,16776.0,42.5972222,-82.8780556
2968803,us,mount pleasant,Mount Pleasant,MI,25281.0,43.597777799999996,-84.7675
2968816,us,muskegon,Muskegon,MI,40112.0,43.2341667,-86.2483333
2968817,us,muskegon heights,Muskegon Heights,MI,11689.0,43.201111100000006,-86.2388889
2968842,us,new baltimore,New Baltimore,MI,11453.0,42.6811111,-82.7369444
2968866,us,niles,Niles,MI,11739.0,41.8297222,-86.2541667
2968900,us,northview,Northview,MI,15103.0,43.04555560000001,-85.60055559999999
2968904,us,norton shores,Norton Shores,MI,23486.0,43.1688889,-86.26388890000001
2968911,us,novi,Novi,MI,53754.0,42.4805556,-83.47555559999999
2968917,us,oak park,Oak Park,MI,28644.0,42.459444399999995,-83.1827778
2968938,us,okemos,Okemos,MI,23926.0,42.7222222,-84.4275
2968983,us,owosso,Owosso,MI,15373.0,42.9977778,-84.1766667
2969117,us,pontiac,Pontiac,MI,67994.0,42.6388889,-83.2911111
2969124,us,port huron,Port Huron,MI,30978.0,42.970833299999995,-82.425
2969129,us,portage,Portage,MI,46403.0,42.201111100000006,-85.58
2969184,us,redford,Redford,MI,49936.0,42.3833333,-83.2966667
2969212,us,river rouge,River Rouge,MI,9117.0,42.2733333,-83.1344444
2969216,us,riverview,Riverview,MI,12762.0,42.1741667,-83.17944440000001
2969223,us,rochester,Rochester,MI,11485.0,42.680555600000005,-83.1338889
2969224,us,rochester hills,Rochester Hills,MI,68895.0,42.658333299999995,-83.15
2969242,us,romulus,Romulus,MI,24018.0,42.2222222,-83.3966667
2969255,us,roseville,Roseville,MI,47372.0,42.4972222,-82.93722220000001
2969262,us,royal oak,Royal Oak,MI,57570.0,42.4894444,-83.1447222
2969278,us,saginaw,Saginaw,MI,57536.0,43.419444399999996,-83.9508333
2969428,us,south lyon,South Lyon,MI,11450.0,42.460555600000006,-83.6516667
2969436,us,southfield,Southfield,MI,76828.0,42.4733333,-83.2219444
2969437,us,southgate,Southgate,MI,29669.0,42.21388889999999,-83.1938889
2969477,us,sterling heights,Sterling Heights,MI,126657.0,42.5802778,-83.0302778
2969499,us,sturgis,Sturgis,MI,11081.0,41.7991667,-85.4191667
2969537,us,taylor,Taylor,MI,65088.0,42.2408333,-83.2697222
2969583,us,traverse city,Traverse City,MI,14425.0,44.7630556,-85.6205556
2969586,us,trenton,Trenton,MI,19604.0,42.139444399999995,-83.17833329999999
2969594,us,troy,Troy,MI,81269.0,42.6055556,-83.15
2969674,us,walker,Walker,MI,23824.0,43.001388899999995,-85.7680556
2969686,us,warren,Warren,MI,133517.0,42.4775,-83.0277778
2969690,us,waterford,Waterford,MI,75737.0,42.7022222,-83.4027778
2969704,us,waverly,Waverly,MI,16332.0,42.7391667,-84.6208333
2969706,us,wayne,Wayne,MI,18785.0,42.281388899999996,-83.38638890000001
2969738,us,westland,Westland,MI,84801.0,42.3241667,-83.4002778
2969800,us,wixom,Wixom,MI,13696.0,42.5247222,-83.5363889
2969810,us,woodhaven,Woodhaven,MI,12917.0,42.1388889,-83.2416667
2969824,us,wyandotte,Wyandotte,MI,26802.0,42.2141667,-83.15
2969826,us,wyoming,Wyoming,MI,70308.0,42.9133333,-85.70527779999999
2969833,us,ypsilanti,Ypsilanti,MI,22191.0,42.241111100000005,-83.6130556
2970473,us,albert lea,Albert Lea,MN,17605.0,43.648055600000006,-93.3680556
2970482,us,alexandria,Alexandria,MN,10226.0,45.8852778,-95.3772222
2970498,us,andover,Andover,MN,30209.0,45.2333333,-93.2911111
2970507,us,anoka,Anoka,MN,17706.0,45.1977778,-93.3869444
2970510,us,apple valley,Apple Valley,MN,50540.0,44.731944399999996,-93.2175
2970541,us,austin,Austin,MN,23451.0,43.6666667,-92.9744444
2970611,us,bemidji,Bemidji,MN,13331.0,47.47361110000001,-94.88
2970656,us,blaine,Blaine,MN,54207.0,45.1608333,-93.23472220000001
2970661,us,bloomington,Bloomington,MN,81383.0,44.8408333,-93.2980556
2970683,us,brainerd,Brainerd,MN,14218.0,46.35805560000001,-94.2005556
2970703,us,brooklyn center,Brooklyn Center,MN,27718.0,45.076111100000006,-93.3325
2970704,us,brooklyn park,Brooklyn Park,MN,67595.0,45.0941667,-93.35611109999999
2970722,us,buffalo,Buffalo,MN,14283.0,45.171944399999994,-93.8744444
2970728,us,burnsville,Burnsville,MN,59492.0,44.7677778,-93.2775
2970792,us,champlin,Champlin,MN,23364.0,45.188888899999995,-93.3972222
2970794,us,chanhassen,Chanhassen,MN,23551.0,44.8622222,-93.5305556
2970796,us,chaska,Chaska,MN,23176.0,44.789444399999994,-93.60194440000001
2970829,us,cloquet,Cloquet,MN,11548.0,46.7216667,-92.4591667
2970847,us,columbia heights,Columbia Heights,MN,18235.0,45.040833299999996,-93.2627778
2970860,us,coon rapids,Coon Rapids,MN,62528.0,45.12,-93.2875
2970872,us,cottage grove,Cottage Grove,MN,32975.0,44.8277778,-92.9436111
2970894,us,crystal,Crystal,MN,21834.0,45.0327778,-93.36
2970971,us,duluth,Duluth,MN,84800.0,46.783333299999995,-92.10638890000001
2970986,us,eagan,Eagan,MN,64218.0,44.8041667,-93.16666670000001
2970991,us,east bethel,East Bethel,MN,11971.0,45.319444399999995,-93.20222220000001
2971004,us,eden prairie,Eden Prairie,MN,63319.0,44.8547222,-93.4705556
2971008,us,edina,Edina,MN,45945.0,44.8897222,-93.3497222
2971023,us,elk river,Elk River,MN,20377.0,45.3038889,-93.5669444
2971072,us,fairmont,Fairmont,MN,10576.0,43.652222200000004,-94.4608333
2971076,us,faribault,Faribault,MN,22633.0,44.295,-93.26861109999999
2971078,us,farmington,Farmington,MN,18954.0,44.6402778,-93.1433333
2971084,us,fergus falls,Fergus Falls,MN,14364.0,46.283055600000004,-96.07722220000001
2971110,us,forest lake,Forest Lake,MN,17449.0,45.2788889,-92.985
2971140,us,fridley,Fridley,MN,26834.0,45.086111100000004,-93.2630556
2971190,us,golden valley,Golden Valley,MN,20325.0,45.0097222,-93.3488889
2971257,us,ham lake,Ham Lake,MN,14954.0,45.2502778,-93.24972220000001
2971281,us,hastings,Hastings,MN,20833.0,44.743333299999996,-92.8522222
2971315,us,hibbing,Hibbing,MN,16638.0,47.4272222,-92.9375
2971345,us,hopkins,Hopkins,MN,17073.0,44.925,-93.4625
2971355,us,hugo,Hugo,MN,10125.0,45.16,-92.9930556
2971362,us,hutchinson,Hutchinson,MN,13759.0,44.8877778,-94.3694444
2971376,us,inver grove heights,Inver Grove Heights,MN,32363.0,44.8480556,-93.0425
2971494,us,lakeville,Lakeville,MN,50994.0,44.6497222,-93.2425
2971551,us,lino lakes,Lino Lakes,MN,20095.0,45.160277799999996,-93.0886111
2971556,us,little canada,Little Canada,MN,9617.0,45.0269444,-93.0875
2971604,us,mahtomedi,Mahtomedi,MN,8258.0,45.0697222,-92.95138890000001
2971620,us,mankato,Mankato,MN,35138.0,44.163611100000004,-93.9991667
2971626,us,maple grove,Maple Grove,MN,59902.0,45.0725,-93.4555556
2971634,us,maplewood,Maplewood,MN,36400.0,44.953055600000006,-92.995
2971645,us,marshall,Marshall,MN,12348.0,44.44694439999999,-95.78805559999999
2971679,us,mendota heights,Mendota Heights,MN,11195.0,44.8836111,-93.1380556
2971701,us,minneapolis,Minneapolis,MN,367773.0,44.98,-93.26361109999999
2971707,us,minnetonka,Minnetonka,MN,50117.0,44.9133333,-93.5030556
2971722,us,monticello,Monticello,MN,10871.0,45.305555600000005,-93.79388890000001
2971724,us,moorhead,Moorhead,MN,33137.0,46.8738889,-96.7672222
2971736,us,mound,Mound,MN,9354.0,44.9366667,-93.6658333
2971737,us,mounds view,Mounds View,MN,12648.0,45.105,-93.20833329999999
2971764,us,new brighton,New Brighton,MN,21295.0,45.0655556,-93.2016667
2971768,us,new hope,New Hope,MN,19851.0,45.03805560000001,-93.38638890000001
2971777,us,new ulm,New Ulm,MN,13273.0,44.3125,-94.4602778
2971799,us,north branch,North Branch,MN,10389.0,45.5113889,-92.98
2971800,us,north mankato,North Mankato,MN,12590.0,44.173333299999996,-94.03361109999999
2971804,us,north saint paul,North Saint Paul,MN,11799.0,45.0125,-92.9916667
2971809,us,northfield,Northfield,MN,18900.0,44.4583333,-93.1613889
2971825,us,oakdale,Oakdale,MN,28143.0,44.963055600000004,-92.96472220000001
2971874,us,owatonna,Owatonna,MN,23955.0,44.0838889,-93.2258333
2971948,us,plymouth,Plymouth,MN,72239.0,45.0105556,-93.45527779999999
2971970,us,prior lake,Prior Lake,MN,23790.0,44.713333299999995,-93.4225
2971982,us,ramsey,Ramsey,MN,20362.0,45.2461111,-93.4519444
2971999,us,red wing,Red Wing,MN,15972.0,44.5625,-92.53361109999999
2972016,us,richfield,Richfield,MN,33349.0,44.8833333,-93.28277779999999
2972033,us,robbinsdale,Robbinsdale,MN,13314.0,45.0322222,-93.3383333
2972036,us,rochester,Rochester,MN,96355.0,44.021666700000004,-92.4697222
2972056,us,rosemount,Rosemount,MN,18593.0,44.7394444,-93.1255556
2972060,us,roseville,Roseville,MN,32563.0,45.006111100000005,-93.15638890000001
2972101,us,saint cloud,Saint Cloud,MN,59154.0,45.5608333,-94.1622222
2972112,us,saint louis park,Saint Louis Park,MN,44071.0,44.9483333,-93.34777779999999
2972117,us,saint michael,Saint Michael,MN,15516.0,45.21,-93.6647222
2972120,us,saint paul,Saint Paul,MN,274792.0,44.944444399999995,-93.0930556
2972123,us,saint peter,Saint Peter,MN,10584.0,44.3236111,-93.95777779999999
2972139,us,sartell,Sartell,MN,13553.0,45.6216667,-94.2066667
2972141,us,sauk rapids,Sauk Rapids,MN,12321.0,45.591944399999996,-94.1658333
2972143,us,savage,Savage,MN,27096.0,44.779166700000005,-93.3361111
2972165,us,shakopee,Shakopee,MN,30384.0,44.798055600000005,-93.5266667
2972182,us,shoreview,Shoreview,MN,27622.0,45.0791667,-93.1469444
2972222,us,south saint paul,South Saint Paul,MN,19338.0,44.8927778,-93.0347222
2972261,us,stillwater,Stillwater,MN,17746.0,45.056388899999995,-92.8058333
2972352,us,vadnais heights,Vadnais Heights,MN,13003.0,45.0575,-93.0736111
2972377,us,waconia,Waconia,MN,8808.0,44.8508333,-93.7866667
2972406,us,waseca,Waseca,MN,9541.0,44.0777778,-93.5072222
2972441,us,west fargo,West Fargo,MN,17590.0,46.8766667,-96.87222220000001
2972446,us,west saint paul,West Saint Paul,MN,19195.0,44.9161111,-93.1013889
2972461,us,white bear lake,White Bear Lake,MN,24301.0,45.0847222,-93.00972220000001
2972478,us,willmar,Willmar,MN,18473.0,45.1219444,-95.0430556
2972492,us,winona,Winona,MN,26618.0,44.05,-91.6391667
2972507,us,woodbury,Woodbury,MN,50955.0,44.923888899999994,-92.9591667
2972512,us,worthington,Worthington,MN,11274.0,43.62,-95.59611109999999
2972657,us,bay saint louis,Bay Saint Louis,MS,8134.0,30.308611100000004,-89.33
2972729,us,biloxi,Biloxi,MS,47661.0,30.3958333,-88.8852778
2972799,us,brandon,Brandon,MS,19239.0,32.273055600000006,-89.9858333
2972814,us,brookhaven,Brookhaven,MS,9786.0,31.578888899999995,-90.4405556
2972881,us,canton,Canton,MS,12759.0,32.6125,-90.0366667
2972963,us,clarksdale,Clarksdale,MS,19143.0,34.2,-90.5708333
2972978,us,cleveland,Cleveland,MS,12763.0,33.743888899999995,-90.7247222
2972984,us,clinton,Clinton,MS,24583.0,32.3413889,-90.32166670000001
2973009,us,columbus,Columbus,MS,24386.0,33.4955556,-88.4272222
2973028,us,corinth,Corinth,MS,14168.0,34.9341667,-88.5222222
2973387,us,gautier,Gautier,MS,24891.0,30.385555600000004,-88.6116667
2973453,us,greenville,Greenville,MS,38107.0,33.41,-91.0616667
2973454,us,greenwood,Greenwood,MS,17162.0,33.5161111,-90.17944440000001
2973456,us,grenada,Grenada,MS,14558.0,33.76888889999999,-89.8083333
2973465,us,gulfport,Gulfport,MS,71329.0,30.3672222,-89.0927778
2973510,us,hattiesburg,Hattiesburg,MS,48123.0,31.326944399999995,-89.2902778
2973596,us,horn lake,Horn Lake,MS,16036.0,34.9552778,-90.0347222
2973633,us,indianola,Indianola,MS,11201.0,33.4508333,-90.655
2973653,us,jackson,Jackson,MS,176696.0,32.2986111,-90.18472220000001
2973778,us,laurel,Laurel,MS,17891.0,31.693888899999997,-89.1305556
2973842,us,long beach,Long Beach,MS,16763.0,30.3502778,-89.1527778
2973891,us,madison,Madison,MS,16786.0,32.4616667,-90.11527779999999
2973993,us,meridian,Meridian,MS,39437.0,32.3641667,-88.70361109999999
2974063,us,moss point,Moss Point,MS,14998.0,30.411388899999995,-88.5344444
2974095,us,natchez,Natchez,MS,17118.0,31.560277799999998,-91.4030556
2974174,us,ocean springs,Ocean Springs,MS,17659.0,30.411111100000003,-88.82777779999999
2974191,us,olive branch,Olive Branch,MS,27748.0,34.9616667,-89.8294444
2974214,us,oxford,Oxford,MS,13348.0,34.3663889,-89.5191667
2974234,us,pascagoula,Pascagoula,MS,25621.0,30.365555600000004,-88.5561111
2974247,us,pearl,Pearl,MS,23272.0,32.27444439999999,-90.1319444
2974280,us,picayune,Picayune,MS,10650.0,30.525277799999998,-89.67944440000001
2974429,us,ridgeland,Ridgeland,MS,22714.0,32.4283333,-90.1322222
2974642,us,southaven,Southaven,MS,38578.0,34.9888889,-90.0125
2974672,us,starkville,Starkville,MS,22820.0,33.4502778,-88.81833329999999
2974813,us,tupelo,Tupelo,MS,35956.0,34.2575,-88.7033333
2974869,us,vicksburg,Vicksburg,MS,25701.0,32.3525,-90.87777779999999
2974943,us,west point,West Point,MS,11674.0,33.6075,-88.6502778
2975016,us,yazoo city,Yazoo City,MS,12081.0,32.855,-90.4055556
2975050,us,affton,Affton,MO,20092.0,38.5505556,-90.3330556
2975152,us,arnold,Arnold,MO,20203.0,38.4327778,-90.3775
2975219,us,ballwin,Ballwin,MO,30744.0,38.595,-90.54611109999999
2975282,us,bellefontaine neighbors,Bellefontaine Neighbors,MO,10668.0,38.7402778,-90.2263889
2975289,us,belton,Belton,MO,24522.0,38.811944399999994,-94.5316667
2975307,us,berkeley,Berkeley,MO,9688.0,38.7544444,-90.33111109999999
2975378,us,blue springs,Blue Springs,MO,49767.0,39.01694439999999,-94.28138890000001
2975387,us,bolivar,Bolivar,MO,9901.0,37.6144444,-93.41027779999999
2975451,us,bridgeton,Bridgeton,MO,15421.0,38.76694439999999,-90.4113889
2975587,us,cape girardeau,Cape Girardeau,MO,35904.0,37.305833299999996,-89.5180556
2975611,us,carthage,Carthage,MO,13047.0,37.1763889,-94.31
2975695,us,chesterfield,Chesterfield,MO,47128.0,38.66305560000001,-90.5769444
2975732,us,clayton,Clayton,MO,15915.0,38.6425,-90.3236111
2975753,us,clinton,Clinton,MO,9421.0,38.3686111,-93.7780556
2975784,us,columbia,Columbia,MO,91415.0,38.951666700000004,-92.3338889
2975863,us,crestwood,Crestwood,MO,11771.0,38.5569444,-90.3816667
2975865,us,creve coeur,Creve Coeur,MO,16695.0,38.6608333,-90.4225
2976128,us,ellisville,Ellisville,MO,9362.0,38.5925,-90.58694440000001
2976194,us,excelsior springs,Excelsior Springs,MO,11422.0,39.3391667,-94.2258333
2976224,us,farmington,Farmington,MO,14739.0,37.7808333,-90.4216667
2976239,us,ferguson,Ferguson,MO,21519.0,38.7441667,-90.3052778
2976244,us,festus,Festus,MO,10205.0,38.220555600000004,-90.39583329999999
2976271,us,florissant,Florissant,MO,51786.0,38.7891667,-90.3225
2976344,us,fulton,Fulton,MO,11936.0,38.8466667,-91.9477778
2976413,us,gladstone,Gladstone,MO,27601.0,39.203888899999995,-94.55444440000001
2976469,us,grandview,Grandview,MO,24945.0,38.8858333,-94.53277779999999
2976577,us,hannibal,Hannibal,MO,17568.0,39.7083333,-91.3583333
2976596,us,harrisonville,Harrisonville,MO,9722.0,38.6533333,-94.34861109999999
2976630,us,hazelwood,Hazelwood,MO,25661.0,38.7713889,-90.3708333
2976815,us,independence,Independence,MO,110675.0,39.091111100000006,-94.4152778
2976847,us,jackson,Jackson,MO,12835.0,37.3822222,-89.6661111
2976869,us,jefferson city,Jefferson City,MO,35883.0,38.576666700000004,-92.1733333
2976874,us,jennings,Jennings,MO,14895.0,38.7191667,-90.2602778
2976889,us,joplin,Joplin,MO,46818.0,37.084166700000004,-94.5130556
2976905,us,kansas city,Kansas City,MO,442028.0,39.0997222,-94.5783333
2976924,us,kennett,Kennett,MO,10926.0,36.2361111,-90.0555556
2976961,us,kirksville,Kirksville,MO,16973.0,40.1947222,-92.5830556
2976962,us,kirkwood,Kirkwood,MO,27126.0,38.5833333,-90.4066667
2977019,us,lake saint louis,Lake Saint Louis,MO,14525.0,38.7975,-90.7855556
2977071,us,lebanon,Lebanon,MO,13007.0,37.680555600000005,-92.6636111
2977084,us,lemay,Lemay,MO,16706.0,38.533333299999995,-90.2791667
2977105,us,liberty,Liberty,MO,29027.0,39.2461111,-94.41888890000001
2977230,us,manchester,Manchester,MO,19235.0,38.5969444,-90.50916670000001
2977242,us,maplewood,Maplewood,MO,8775.0,38.6125,-90.3244444
2977259,us,marshall,Marshall,MO,11813.0,39.1230556,-93.19666670000001
2977272,us,maryland heights,Maryland Heights,MO,25311.0,38.713055600000004,-90.4297222
2977274,us,maryville,Maryville,MO,10670.0,40.3461111,-94.87222220000001
2977332,us,mehlville,Mehlville,MO,29175.0,38.5083333,-90.3227778
2977357,us,mexico,Mexico,MO,10788.0,39.1697222,-91.8827778
2977421,us,moberly,Moberly,MO,13849.0,39.4183333,-92.4380556
2977499,us,murphy,Murphy,MO,8834.0,38.4902778,-90.4869444
2977531,us,neosho,Neosho,MO,10890.0,36.868888899999995,-94.3677778
2977593,us,nixa,Nixa,MO,14973.0,37.0433333,-93.2941667
2977651,us,oakville,Oakville,MO,36787.0,38.47,-90.30444440000001
2977732,us,overland,Overland,MO,16130.0,38.701111100000006,-90.3622222
2977743,us,ozark,Ozark,MO,15951.0,37.0208333,-93.2058333
2977912,us,poplar bluff,Poplar Bluff,MO,16488.0,36.756944399999995,-90.39277779999999
2978005,us,raymore,Raymore,MO,14620.0,38.8019444,-94.4525
2978006,us,raytown,Raytown,MO,29219.0,39.0086111,-94.4633333
2978034,us,republic,Republic,MO,10423.0,37.12,-93.48
2978051,us,richmond heights,Richmond Heights,MO,9312.0,38.6286111,-90.3194444
2978112,us,rolla,Rolla,MO,17865.0,37.9513889,-91.77111109999998
2978167,us,saint ann,Saint Ann,MO,13205.0,38.7272222,-90.38305559999999
2978172,us,saint charles,Saint Charles,MO,62011.0,38.783888899999994,-90.48111109999999
2978182,us,saint joseph,Saint Joseph,MO,71745.0,39.7686111,-94.84638890000001
2978183,us,saint louis,Saint Louis,MO,320916.0,38.6272222,-90.1977778
2978188,us,saint peters,Saint Peters,MO,53779.0,38.800277799999996,-90.62638890000001
2978219,us,sappington,Sappington,MO,6426.0,38.536944399999996,-90.3797222
2978255,us,sedalia,Sedalia,MO,19772.0,38.70444439999999,-93.2280556
2978323,us,sikeston,Sikeston,MO,17026.0,36.8766667,-89.5877778
2978383,us,spanish lake,Spanish Lake,MO,21637.0,38.7877778,-90.2158333
2978403,us,springfield,Springfield,MO,150443.0,37.2152778,-93.2980556
2978602,us,town and country,Town and Country,MO,10818.0,38.6122222,-90.4633333
2978654,us,university city,University City,MO,37634.0,38.6666667,-90.3208333
2978742,us,warrensburg,Warrensburg,MO,17431.0,38.7627778,-93.7358333
2978747,us,washington,Washington,MO,13890.0,38.5580556,-91.0119444
2978761,us,webb city,Webb City,MO,10503.0,37.1463889,-94.4627778
2978764,us,webster groves,Webster Groves,MO,22875.0,38.5925,-90.35722220000001
2978774,us,wentzville,Wentzville,MO,17610.0,38.8113889,-90.8527778
2978791,us,west plains,West Plains,MO,11050.0,36.728055600000005,-91.8522222
2978839,us,wildwood,Wildwood,MO,35007.0,38.5827778,-90.66277779999999
2978965,us,anaconda,Anaconda,MT,8693.0,46.1286111,-112.94138889999999
2979027,us,belgrade,Belgrade,MT,7452.0,45.7761111,-111.1761111
2979070,us,billings,Billings,MT,99751.0,45.783333299999995,-108.5
2979113,us,bozeman,Bozeman,MT,33178.0,45.6797222,-111.03777779999999
2979151,us,butte,Butte,MT,31056.0,46.0038889,-112.5338889
2979332,us,dillon,Dillon,MT,3964.0,45.2163889,-112.6366667
2979521,us,glendive,Glendive,MT,4699.0,47.105277799999996,-104.71194440000001
2979543,us,great falls,Great Falls,MT,56075.0,47.5002778,-111.3
2979568,us,hamilton,Hamilton,MT,4528.0,46.2469444,-114.15944440000001
2979584,us,havre,Havre,MT,9379.0,48.55,-109.68333329999999
2979591,us,helena,Helena,MT,27340.0,46.5927778,-112.03527779999999
2979684,us,kalispell,Kalispell,MT,18018.0,48.1958333,-114.31194440000002
2979743,us,laurel,Laurel,MT,6334.0,45.6691667,-108.77083329999999
2979759,us,lewistown,Lewistown,MT,5918.0,47.0625,-109.4275
2979774,us,livingston,Livingston,MT,7155.0,45.6625,-110.5602778
2979862,us,miles city,Miles City,MT,8184.0,46.408333299999995,-105.84
2979875,us,missoula,Missoula,MT,63164.0,46.8722222,-113.99305559999999
2979969,us,orchard homes,Orchard Homes,MT,4897.0,46.8633333,-114.0475
2980030,us,polson,Polson,MT,4832.0,47.693611100000005,-114.1622222
2980222,us,sidney,Sidney,MT,4373.0,47.716666700000005,-104.1558333
2980470,us,whitefish,Whitefish,MT,6338.0,48.41111110000001,-114.33666670000001
2980605,us,beatrice,Beatrice,NE,13198.0,40.268055600000004,-96.7466667
2980615,us,bellevue,Bellevue,NE,48099.0,41.1366667,-95.8905556
2980744,us,columbus,Columbus,NE,20823.0,41.4297222,-97.3680556
2980898,us,fremont,Fremont,NE,25197.0,41.4333333,-96.4977778
2980934,us,grand island,Grand Island,NE,44766.0,40.925,-98.3416667
